"investors"	"companies"	"time"
39386	14673	"2014-05"
39386	15907	"2012-08"
39387	11922	"2012-10"
39387	11922	"2005-09"
39387	4161	"2006-06"
39387	11573	"2008-06"
39387	3287	"2002-04"
39387	1806	"2010-10"
39387	4865	"2005-09"
39387	4865	"2007-09"
39387	11819	"2006-04"
39387	6979	"2004-05"
39387	6979	"2007-02"
39387	6979	"2006-01"
39387	6979	"2001-02"
39387	4726	"2004-12"
39387	4726	"2007-02"
39387	4726	"2009-01"
39388	4888	"2005-05"
39388	4888	"2008-08"
39388	4888	"2007-06"
39388	10937	"2005-04"
39388	23234	"2010-01"
39388	13236	"2011-06"
39388	1205	"2010-07"
39388	1205	"2007-08"
39388	1205	"2009-01"
39388	4810	"2010-06"
39388	4810	"2005-06"
39388	4810	"2007-06"
39388	4810	"2009-11"
39388	23235	"2006-08"
39388	23235	"2008-09"
39388	23236	"2006-04"
39388	15952	"2007-02"
39388	1475	"2007-11"
39388	1475	"2006-03"
39388	23237	"2010-09"
39388	23237	"2012-02"
39388	23237	"2008-08"
39389	6603	"2013-10"
39389	15095	"2013-07"
39389	4435	"2012-09"
39389	5995	"2010-05"
39389	5995	"2008-08"
39389	12165	"2006-09"
39389	12165	"2008-04"
39389	12165	"2007-04"
39389	12165	"2007-02"
39389	9985	"2010-04"
39389	23238	"2013-05"
39389	23239	"2010-04"
39389	23240	"2011-03"
39389	8267	"2006-06"
39389	8267	"2005-06"
39389	9989	"2010-07"
39389	18561	"2013-06"
39390	6603	"2010-09"
39390	8341	"2013-07"
39391	6321	"2012-08"
39392	23241	"2008-06"
39392	23241	"2009-11"
39392	23242	"2006-01"
39392	23243	"2007-01"
39392	5321	"2007-08"
39392	4206	"2007-11"
39392	4206	"2010-03"
39392	11920	"2007-12"
39393	23244	"2012-01"
39394	14103	"2010-11"
39395	3603	"2005-02"
39396	9105	"2011-11"
39396	18836	"2010-01"
39396	18836	"2010-09"
39397	23245	"2011-01"
39397	23245	"2012-07"
39397	23246	"2011-09"
39397	23247	"2013-10"
39397	23248	"2011-09"
39397	23249	"2011-02"
39397	23250	"2010-12"
39397	23251	"2014-04"
39397	23252	"2012-05"
39397	23253	"2013-08"
39397	23254	"2012-02"
39397	23255	"2011-03"
39397	23256	"2012-12"
39397	23257	"2014-03"
39397	23258	"2014-03"
39397	23259	"2011-09"
39398	23260	"2012-08"
39398	23261	"2012-09"
39398	23262	"2012-10"
39398	19063	"2013-07"
39398	407	"2011-12"
39398	407	"2012-07"
39398	23263	"2011-11"
39398	23264	"2013-03"
39398	23265	"2011-11"
39398	23266	"2011-11"
39398	23267	"2011-11"
39398	23268	"2012-09"
39398	17456	"2013-03"
39398	23269	"2012-03"
39398	23270	"2013-02"
39398	23271	"2012-09"
39398	22651	"2013-02"
39398	23272	"2013-09"
39398	23272	"2014-01"
39398	11141	"2013-04"
39398	11141	"2012-03"
39398	11141	"2012-08"
39398	19062	"2014-07"
39398	23273	"2011-07"
39398	23273	"2013-03"
39398	23274	"2013-11"
39398	23274	"2013-02"
39398	23274	"2013-06"
39398	23013	"2014-01"
39398	23013	"2013-03"
39398	15661	"2012-01"
39398	15661	"2013-07"
39398	15661	"2011-07"
39398	2773	"2012-06"
39398	2773	"2013-04"
39398	22653	"2013-08"
39398	22653	"2012-10"
39398	23275	"2014-01"
39398	23276	"2012-08"
39398	23276	"2014-04"
39398	23277	"2012-08"
39398	23278	"2012-05"
39398	23278	"2013-01"
39398	23279	"2014-03"
39398	23280	"2014-03"
39398	23281	"2011-11"
39398	23281	"2013-08"
39398	23282	"2014-04"
39398	2779	"2012-03"
39398	2779	"2013-02"
39398	2779	"2014-04"
39398	7972	"2012-03"
39398	7972	"2013-09"
39398	23283	"2012-03"
39398	23284	"2012-03"
39398	23285	"2013-04"
39398	23286	"2013-04"
39398	23287	"2014-05"
39398	23288	"2014-03"
39398	23289	"2014-04"
39398	23290	"2014-01"
39398	7006	"2014-09"
39398	23291	"2011-07"
39398	23292	"2011-07"
39398	23292	"2012-02"
39398	3577	"2013-12"
39398	3577	"2012-11"
39398	22655	"2014-04"
39398	23293	"2012-03"
39398	20326	"2013-11"
39399	6402	"2011-01"
39399	6402	"2010-09"
39399	23294	"2006-03"
39399	23295	"2005-02"
39399	9074	"2011-06"
39399	9074	"2008-12"
39399	6121	"2011-04"
39400	4661	"2008-09"
39400	23296	"2013-10"
39400	4663	"2009-07"
39400	23297	"2007-01"
39400	13784	"2014-05"
39400	23298	"2013-06"
39400	13785	"2013-12"
39400	13617	"2014-02"
39400	13617	"2013-03"
39400	13786	"2013-07"
39400	12853	"2014-06"
39400	13787	"2014-04"
39400	8561	"2013-08"
39400	23299	"2010-12"
39400	8562	"2013-06"
39401	12853	"2014-06"
39402	22219	"2003-04"
39402	10312	"2006-11"
39402	9993	"2007-05"
39402	9993	"2005-02"
39402	10706	"2007-10"
39402	10706	"2005-04"
39402	10706	"2006-10"
39402	10706	"2000-12"
39402	14385	"2005-08"
39403	18286	"2008-11"
39403	18286	"2004-09"
39403	252	"2004-01"
39403	252	"2007-04"
39403	252	"2010-03"
39403	12190	"2006-01"
39403	11878	"2010-03"
39404	761	"2014-05"
39405	15258	"2013-02"
39405	11482	"2012-05"
39405	7895	"2013-02"
39405	23300	"2012-11"
39405	23301	"2012-01"
39405	23302	"2012-01"
39406	14424	"2011-04"
39407	3579	"2014-03"
39408	23303	"2014-02"
39409	23304	"2012-05"
39409	7748	"2013-06"
39410	23305	"2010-04"
39411	2216	"2014-01"
39412	2957	"2006-11"
39413	18963	"2013-09"
39414	5088	"2006-06"
39415	14099	"2013-12"
39416	4757	"2010-10"
39417	23306	"2010-05"
39418	13564	"2008-02"
39419	5863	"2012-12"
39420	23307	"2014-02"
39421	13564	"2008-04"
39422	13356	"2009-12"
39423	5580	"2006-03"
39424	18145	"2004-10"
39425	23308	"2014-02"
39426	1140	"2007-06"
39426	9720	"2007-09"
39427	23309	"2013-09"
39427	23310	"2009-07"
39427	23311	"2009-08"
39427	23312	"2009-02"
39427	23313	"2010-11"
39427	16452	"2011-01"
39427	7393	"2006-09"
39427	7393	"2005-07"
39428	23314	"2011-08"
39429	23315	"2007-06"
39430	23316	"2013-10"
39430	18104	"2013-02"
39430	18104	"2014-02"
39430	23317	"2013-06"
39430	23318	"2013-07"
39430	23319	"2013-10"
39430	23319	"2012-12"
39430	19340	"2014-03"
39430	23320	"2014-07"
39430	23321	"2013-01"
39430	23322	"2014-07"
39431	23323	"2013-01"
39431	23324	"2013-09"
39432	7248	"2014-10"
39433	22899	"2009-09"
39434	19079	"2014-02"
39434	8398	"2013-07"
39434	23325	"2013-03"
39434	23326	"2011-10"
39434	23327	"2010-09"
39434	23327	"2013-07"
39434	23328	"2014-09"
39434	23328	"2014-09"
39435	248	"2011-07"
39436	22665	"2001-03"
39437	23329	"2013-01"
39437	23330	"2014-06"
39438	7487	"2005-07"
39438	4331	"2013-12"
39438	4331	"2010-08"
39438	4331	"2011-11"
39438	22944	"2008-08"
39438	22944	"2012-10"
39438	7403	"2012-02"
39438	9479	"2009-05"
39438	8299	"2012-09"
39438	7779	"2010-11"
39439	17647	"2010-09"
39440	2276	"2012-04"
39441	2276	"2013-11"
39442	6317	"2008-09"
39443	23331	"2012-06"
39444	23332	"2013-10"
39444	23333	"2013-07"
39444	23334	"2013-03"
39444	23335	"2013-12"
39444	23336	"2013-06"
39444	23337	"2013-04"
39444	23338	"2013-08"
39444	23339	"2013-12"
39444	9523	"2014-03"
39444	15524	"2014-02"
39444	23340	"2014-02"
39445	23341	"2008-03"
39446	6046	"2012-10"
39447	23342	"2007-01"
39447	23343	"2010-04"
39447	17111	"2010-02"
39447	9367	"2008-03"
39447	23344	"2006-08"
39447	23345	"2011-09"
39447	23346	"2010-11"
39447	23347	"2012-02"
39447	23348	"2008-10"
39447	20685	"2010-07"
39447	23349	"2006-12"
39448	3080	"2006-02"
39448	3080	"2005-11"
39448	6113	"2006-04"
39448	11938	"2005-10"
39448	11938	"2006-08"
39448	11940	"2005-05"
39448	11940	"2006-09"
39448	11945	"2006-10"
39448	11946	"2006-09"
39448	10026	"2005-08"
39448	10026	"2007-10"
39448	11947	"2007-03"
39448	2656	"2006-05"
39448	275	"2005-07"
39448	10008	"2014-04"
39448	3314	"2006-09"
39448	3314	"2007-09"
39449	23350	"2013-01"
39449	10001	"2011-09"
39449	3882	"2014-04"
39449	10008	"2014-04"
39449	3393	"2014-09"
39449	12944	"2014-07"
39450	2777	"2011-01"
39450	2777	"2012-05"
39451	143	"2005-12"
39452	4664	"2002-09"
39453	23351	"2013-01"
39454	16170	"2008-06"
39455	1238	"2014-01"
39455	10066	"2014-09"
39456	7640	"2012-08"
39457	23352	"2013-01"
39458	23353	"2010-05"
39459	1269	"2010-03"
39460	3056	"2007-11"
39460	12127	"2008-01"
39460	19472	"2006-11"
39460	1368	"2006-04"
39460	1369	"2006-02"
39460	1125	"2006-02"
39460	4803	"2007-10"
39460	2104	"2005-03"
39461	7473	"2012-05"
39461	16811	"2011-09"
39461	2560	"2009-11"
39461	9857	"2014-03"
39461	1349	"2012-04"
39461	5122	"2011-03"
39461	3331	"2009-10"
39461	14424	"2014-02"
39461	8299	"2012-09"
39461	3685	"2014-07"
39461	18016	"2006-06"
39461	11806	"2013-02"
39461	11807	"2014-08"
39461	9862	"2010-06"
39461	18268	"2014-06"
39461	18268	"2012-07"
39461	2892	"2011-09"
39461	2892	"2012-07"
39461	2892	"2010-10"
39461	6229	"2013-04"
39461	1491	"2009-01"
39461	17624	"2012-02"
39461	6789	"2010-09"
39461	1520	"2011-05"
39461	1520	"2013-01"
39461	3774	"2013-10"
39462	23354	"2010-01"
39463	10342	"2013-01"
39464	6267	"2014-02"
39465	18688	"2014-05"
39466	23355	"2006-04"
39467	2968	"2014-02"
39468	23356	"2006-02"
39468	23356	"2007-03"
39468	17969	"2008-02"
39468	9382	"2010-04"
39469	11889	"2005-06"
39469	6446	"2006-11"
39469	15994	"2006-01"
39469	5707	"2006-01"
39470	23357	"2008-01"
39471	22671	"2010-01"
39472	21907	"2011-06"
39472	3284	"2010-04"
39472	3284	"2009-05"
39472	9380	"2009-05"
39472	22134	"2006-09"
39472	23358	"2008-04"
39472	13572	"2005-02"
39472	18110	"2010-02"
39472	23359	"2012-04"
39472	20287	"2014-04"
39472	20287	"2012-01"
39472	16834	"2012-04"
39472	1793	"2007-10"
39472	23360	"2010-05"
39472	11952	"2014-07"
39472	10973	"2013-05"
39472	13546	"2007-12"
39472	13546	"2010-08"
39472	13546	"2006-08"
39472	6219	"2014-01"
39472	6219	"2011-10"
39472	20216	"2008-02"
39472	13547	"2009-03"
39472	13547	"2007-09"
39472	23361	"2009-07"
39473	7921	"2012-02"
39474	3831	"2010-02"
39474	23362	"2010-04"
39474	23363	"2010-04"
39474	23364	"2008-04"
39474	23364	"2009-02"
39474	6981	"2014-06"
39474	14023	"2013-04"
39474	23365	"2010-04"
39474	1761	"2012-04"
39474	1761	"2008-06"
39474	1761	"2008-12"
39475	23366	"2012-03"
39476	23367	"2011-09"
39476	9730	"2008-01"
39476	22957	"2006-06"
39476	23368	"2014-02"
39476	9773	"2010-10"
39476	9773	"2013-01"
39476	23249	"2009-04"
39476	23369	"2005-03"
39476	23370	"2014-06"
39476	23371	"2000-04"
39477	8273	"2005-04"
39478	8273	"2009-12"
39479	23372	"2012-09"
39480	23373	"2012-03"
39480	23374	"2013-09"
39480	12236	"2013-08"
39480	23375	"2012-02"
39480	12237	"2012-10"
39480	23376	"2013-07"
39480	23377	"2013-01"
39480	23378	"2013-04"
39480	23379	"2013-07"
39480	23380	"2012-11"
39480	23381	"2010-11"
39480	23382	"2006-05"
39480	23383	"2008-02"
39480	23384	"2013-07"
39480	23385	"2013-07"
39480	3987	"2012-08"
39480	12240	"2012-04"
39480	12240	"2012-11"
39480	5987	"2011-02"
39480	22786	"2013-03"
39480	14093	"2006-01"
39480	3864	"2011-10"
39480	23386	"2012-02"
39481	10821	"2009-02"
39482	18434	"2005-05"
39483	4	"2012-04"
39483	23387	"2005-06"
39483	23387	"2006-03"
39483	23388	"2006-01"
39483	13782	"2010-10"
39483	16880	"2005-10"
39483	4088	"2011-04"
39483	15846	"2007-04"
39483	2267	"2009-06"
39483	2268	"2009-05"
39483	20075	"2006-04"
39483	23389	"2006-08"
39483	23390	"2008-02"
39483	23390	"2010-01"
39483	7709	"2009-07"
39483	23391	"2008-03"
39483	23392	"2008-04"
39483	9	"2010-08"
39483	9	"2007-01"
39483	9	"2007-06"
39483	9	"2009-01"
39483	10087	"2008-07"
39483	10087	"2009-11"
39483	6459	"2005-03"
39483	6459	"2006-10"
39483	12985	"2006-11"
39483	11184	"2007-08"
39483	11184	"2009-09"
39483	6014	"2012-04"
39483	7711	"2006-12"
39483	4090	"2013-03"
39483	9617	"2006-10"
39483	264	"2005-01"
39483	264	"2007-05"
39483	14917	"2009-06"
39483	14917	"2009-12"
39483	5715	"2009-02"
39483	5715	"2010-01"
39483	5715	"2007-10"
39483	18240	"2012-06"
39483	18240	"2008-09"
39483	22078	"2006-06"
39483	22078	"2007-08"
39483	11981	"2006-12"
39483	3335	"2010-12"
39483	3335	"2012-05"
39483	3335	"2009-09"
39483	275	"2012-02"
39483	1122	"2007-09"
39483	1122	"2009-05"
39483	15475	"2005-04"
39483	9212	"2007-05"
39483	311	"2004-11"
39483	311	"2005-12"
39484	4088	"2013-12"
39484	2268	"2012-01"
39484	5715	"2013-06"
39484	3335	"2013-11"
39484	1122	"2014-05"
39485	23393	"2014-04"
39485	23394	"2008-06"
39485	23395	"2012-01"
39485	23396	"2010-12"
39485	23397	"2010-08"
39485	23398	"2013-12"
39485	23399	"2012-12"
39485	23400	"2011-03"
39485	23401	"2007-08"
39485	23402	"2004-09"
39486	23403	"2012-06"
39486	23404	"2011-06"
39486	21193	"2012-01"
39486	22090	"2007-04"
39486	22090	"2010-06"
39486	22090	"2008-05"
39486	8783	"2005-09"
39486	13521	"2011-06"
39486	4099	"2013-11"
39486	4099	"2013-12"
39486	4099	"2011-04"
39486	18894	"2013-10"
39486	18894	"2011-06"
39486	23405	"2012-06"
39486	3633	"2012-05"
39486	23406	"2011-06"
39486	23407	"2012-06"
39486	3637	"2013-10"
39486	3637	"2014-09"
39486	15190	"2013-11"
39486	23408	"2012-06"
39486	15743	"2013-07"
39486	10996	"2012-06"
39486	18015	"2010-12"
39486	1695	"2009-03"
39486	23409	"2009-10"
39486	4017	"2012-06"
39486	23410	"2013-04"
39486	19524	"2012-10"
39486	5114	"2012-01"
39486	9635	"2011-12"
39486	9635	"2011-06"
39486	11979	"2011-08"
39486	14178	"2014-05"
39486	4141	"2008-05"
39486	4141	"2005-08"
39486	9636	"2012-03"
39486	23411	"2011-06"
39486	16861	"2011-03"
39486	10981	"2010-10"
39486	10981	"2012-02"
39486	12601	"2014-06"
39486	14131	"2011-02"
39486	23412	"2012-06"
39486	15858	"2012-08"
39486	1956	"2007-01"
39486	4110	"2012-07"
39486	17312	"2011-12"
39486	17312	"2011-03"
39486	17312	"2011-04"
39486	650	"2014-06"
39486	650	"2012-08"
39486	650	"2012-12"
39486	1415	"2014-03"
39486	19806	"2006-01"
39486	4145	"2011-01"
39486	14977	"2014-04"
39486	19491	"2013-03"
39486	23413	"2012-06"
39486	23414	"2012-09"
39486	12605	"2012-06"
39486	23415	"2011-06"
39486	23416	"2011-06"
39486	702	"2011-11"
39486	6020	"2014-08"
39486	10403	"2012-01"
39486	22448	"2012-06"
39486	5765	"2013-11"
39486	5765	"2012-04"
39486	5765	"2010-08"
39486	5765	"2011-08"
39486	8719	"2012-11"
39486	8719	"2012-03"
39486	8069	"2005-09"
39486	2894	"2010-06"
39486	3476	"2011-06"
39486	3476	"2012-09"
39486	3476	"2013-09"
39486	23417	"2011-12"
39486	14196	"2012-06"
39486	940	"2013-07"
39486	1541	"2012-01"
39487	13607	"2013-11"
39487	609	"2013-04"
39488	7186	"2013-07"
39489	22888	"2013-10"
39490	3442	"2005-09"
39491	2074	"2010-03"
39491	2651	"2012-01"
39492	23418	"2013-02"
39492	23419	"2013-11"
39493	23420	"2012-06"
39493	3963	"2011-05"
39493	21435	"2012-05"
39493	12843	"2013-07"
39493	23421	"2010-06"
39494	21633	"2014-09"
39495	23422	"2012-01"
39495	3593	"2012-05"
39495	23423	"2013-05"
39496	7307	"2005-02"
39497	11256	"2014-09"
39498	9036	"2008-07"
39499	23424	"2010-03"
39500	2046	"2007-01"
39500	15619	"2010-02"
39501	23425	"2006-01"
39502	23426	"2012-03"
39503	6001	"2012-09"
39504	23427	"2010-12"
39504	17381	"2011-06"
39505	16670	"2012-03"
39505	8842	"2012-06"
39506	11011	"2013-08"
39506	19985	"2012-12"
39506	19985	"2011-02"
39506	8458	"2011-09"
39506	8458	"2012-05"
39506	19944	"2010-03"
39506	19944	"2012-01"
39506	17559	"2010-03"
39506	20153	"2010-12"
39506	3903	"2014-03"
39506	599	"2012-03"
39506	19029	"2013-02"
39506	19029	"2011-11"
39506	19989	"2013-01"
39506	16670	"2013-01"
39506	23428	"2012-10"
39506	19396	"2014-09"
39506	19399	"2012-04"
39506	8842	"2011-03"
39507	23429	"2013-10"
39508	1287	"2011-01"
39508	10633	"2011-03"
39508	23430	"2011-12"
39508	13260	"2011-04"
39508	9805	"2014-06"
39508	2704	"2010-11"
39508	10808	"2011-10"
39508	2129	"2011-10"
39509	13165	"2011-01"
39510	23431	"2009-04"
39511	20559	"2010-08"
39511	4967	"2012-11"
39511	23432	"2014-09"
39511	23433	"2014-09"
39512	19632	"2012-03"
39512	23434	"2012-06"
39512	5800	"2013-11"
39512	6894	"2012-08"
39512	8293	"2012-02"
39512	23435	"2013-01"
39512	23436	"2012-12"
39512	23437	"2013-06"
39512	1318	"2014-09"
39512	13677	"2012-02"
39512	23438	"2012-12"
39512	5824	"2013-04"
39512	15019	"2014-02"
39512	5423	"2014-07"
39512	5423	"2012-12"
39512	23439	"2013-05"
39512	10896	"2012-06"
39512	5475	"2013-10"
39512	5475	"2014-10"
39513	23440	"2012-05"
39513	23441	"2012-05"
39513	23442	"2011-10"
39513	15658	"2011-10"
39513	23443	"2012-05"
39513	23444	"2011-11"
39513	23445	"2011-10"
39514	23446	"2012-01"
39514	23447	"2013-03"
39514	23448	"2012-02"
39515	2551	"2006-11"
39515	2551	"2008-01"
39516	402	"2012-09"
39516	408	"2011-10"
39516	19330	"2012-12"
39516	6480	"2012-12"
39516	7438	"2013-11"
39516	8405	"2013-08"
39516	23449	"2008-01"
39516	13273	"2013-03"
39517	5751	"2011-03"
39517	23450	"2006-07"
39517	9746	"2007-11"
39517	9746	"2013-02"
39517	2317	"2009-02"
39517	14136	"2006-01"
39517	23451	"2014-07"
39517	7304	"2008-01"
39517	21851	"2014-05"
39517	9239	"2012-01"
39517	2157	"2013-06"
39517	2157	"2012-03"
39517	2157	"2006-07"
39517	8489	"2005-08"
39517	23452	"2013-06"
39517	15061	"2006-12"
39517	15061	"2012-01"
39517	15061	"2012-01"
39517	4221	"2013-05"
39518	3201	"2010-06"
39518	23453	"2010-08"
39519	23454	"2011-05"
39520	18056	"2010-01"
39520	23455	"2006-12"
39520	2828	"2008-04"
39521	2230	"2013-04"
39522	23456	"2011-02"
39522	23457	"2012-01"
39522	23457	"2011-03"
39522	20836	"2010-05"
39523	23458	"2013-12"
39524	10905	"2011-07"
39525	2435	"2013-06"
39525	391	"2012-03"
39525	400	"2013-07"
39525	4943	"2013-08"
39525	10400	"2013-05"
39525	446	"2013-02"
39525	12170	"2014-09"
39525	9598	"2014-05"
39525	15742	"2011-02"
39525	11130	"2012-09"
39525	3468	"2013-02"
39525	3383	"2013-10"
39525	3383	"2013-09"
39525	23459	"2011-12"
39525	6972	"2014-07"
39525	12254	"2014-02"
39525	672	"2013-03"
39525	8139	"2013-10"
39525	723	"2013-09"
39525	11149	"2012-11"
39525	11149	"2013-07"
39525	10758	"2012-06"
39525	10758	"2013-10"
39525	13016	"2013-11"
39525	4059	"2013-06"
39525	4030	"2013-10"
39525	3743	"2013-03"
39525	851	"2013-05"
39525	851	"2012-11"
39525	3774	"2012-10"
39526	13016	"2013-11"
39527	23460	"2014-02"
39528	2373	"2011-01"
39528	13336	"2012-04"
39528	23461	"2012-01"
39528	23462	"2011-01"
39529	8316	"2005-07"
39529	9426	"2007-05"
39529	6453	"2006-09"
39529	23463	"2008-06"
39529	1231	"2006-10"
39529	1231	"2012-12"
39529	1231	"2009-12"
39529	13172	"2008-10"
39530	3089	"2009-04"
39530	14337	"2010-06"
39530	4153	"2009-08"
39530	7341	"2009-08"
39530	7341	"2007-11"
39530	21475	"2007-11"
39530	4201	"2013-12"
39530	4201	"2012-02"
39530	8501	"2008-07"
39530	1799	"2005-07"
39530	9290	"2012-01"
39530	9290	"2013-06"
39530	2409	"2012-07"
39530	8804	"2010-07"
39530	8804	"2013-07"
39530	6386	"2009-04"
39530	3114	"2013-10"
39530	3114	"2010-07"
39530	8907	"2005-11"
39530	8907	"2012-07"
39530	14425	"2009-08"
39530	3123	"2007-11"
39531	14421	"2011-09"
39532	3600	"2000-12"
39533	15388	"2006-07"
39533	23464	"2009-08"
39533	2611	"2005-06"
39533	2611	"2008-02"
39533	8266	"2012-11"
39533	8266	"2010-07"
39533	1395	"2007-07"
39533	1395	"2010-03"
39533	1395	"2008-06"
39533	1395	"2012-07"
39533	1395	"2009-05"
39534	1111	"2012-01"
39535	314	"2014-05"
39535	6968	"2014-05"
39535	23465	"2014-03"
39536	314	"2014-05"
39537	23466	"2013-01"
39537	10067	"2014-01"
39538	4153	"2009-08"
39538	16324	"2009-10"
39538	23467	"2011-10"
39538	23468	"2011-01"
39538	23469	"2005-08"
39538	23470	"2013-07"
39538	23470	"2009-12"
39538	23470	"2011-11"
39538	4130	"2007-12"
39538	1063	"2006-09"
39538	1063	"2009-09"
39538	10797	"2011-10"
39538	23471	"2007-06"
39538	23472	"2012-06"
39538	18261	"2009-01"
39538	18261	"2012-02"
39538	10222	"2009-05"
39538	13373	"2009-08"
39538	13373	"2010-08"
39538	10715	"2010-10"
39538	10715	"2014-03"
39538	8491	"2014-04"
39538	1123	"2006-07"
39538	1123	"2010-10"
39538	2564	"2005-11"
39538	3192	"2006-07"
39538	3192	"2008-05"
39538	3192	"2011-09"
39538	10029	"2010-01"
39538	2271	"2010-06"
39538	16673	"2010-07"
39538	16673	"2009-01"
39538	16673	"2010-01"
39538	16673	"2011-11"
39539	15050	"2006-07"
39539	2477	"2010-01"
39539	23473	"2005-05"
39540	2130	"2012-10"
39541	23474	"2010-07"
39542	23475	"2007-01"
39542	23476	"2009-11"
39542	23477	"2008-12"
39542	23478	"2011-06"
39542	23479	"2009-05"
39542	5053	"2011-09"
39543	13842	"2012-10"
39543	23480	"2013-10"
39543	23481	"2013-05"
39543	23482	"2013-02"
39543	12646	"2013-11"
39543	14043	"2013-10"
39543	23483	"2013-02"
39543	23484	"2011-01"
39543	14045	"2013-11"
39543	14046	"2013-11"
39543	23485	"2012-08"
39544	23486	"2010-03"
39545	23487	"2014-04"
39546	15557	"2009-06"
39547	19223	"2013-01"
39548	7577	"2011-01"
39549	6840	"2008-06"
39550	6828	"2014-07"
39551	10689	"2007-04"
39551	10689	"2006-09"
39551	23488	"2013-07"
39552	23489	"2009-10"
39553	23490	"2007-03"
39553	18416	"2009-09"
39553	23491	"2008-01"
39553	17501	"2007-10"
39553	17501	"2008-01"
39553	23492	"2008-01"
39553	2819	"2013-06"
39553	13225	"2006-11"
39553	13225	"2010-08"
39553	13225	"2012-10"
39554	3432	"2012-04"
39555	5654	"2010-03"
39555	8827	"2011-10"
39555	23493	"2014-09"
39555	23494	"2005-08"
39555	23495	"2007-08"
39555	23496	"2010-10"
39555	23496	"2007-10"
39555	23496	"2008-05"
39556	940	"2014-09"
39557	8689	"2013-06"
39558	2327	"2009-09"
39559	23497	"2005-09"
39559	9838	"2006-04"
39559	5256	"2005-01"
39559	8416	"2006-05"
39559	2327	"2010-10"
39560	23308	"2014-02"
39560	23498	"2010-10"
39561	23499	"2007-09"
39562	23500	"2011-03"
39563	23501	"2012-01"
39563	6967	"2011-06"
39563	6967	"2008-01"
39563	6967	"2009-11"
39564	4664	"2002-09"
39565	16223	"2014-07"
39565	16223	"2011-08"
39565	23502	"2014-08"
39566	20180	"2014-03"
39567	195	"2014-01"
39568	8700	"2007-10"
39568	20709	"2013-01"
39568	232	"2008-05"
39568	23503	"2013-07"
39568	8044	"2006-11"
39568	23504	"2007-08"
39568	3437	"2013-01"
39568	3437	"2013-09"
39568	3437	"2010-03"
39568	8998	"2009-10"
39569	23505	"2011-03"
39570	23506	"2011-08"
39571	14750	"2014-08"
39572	6272	"2010-10"
39572	15972	"2007-12"
39572	4443	"2008-02"
39572	19489	"2010-10"
39572	19489	"2013-02"
39572	5290	"2008-11"
39572	15049	"2010-01"
39572	15049	"2009-11"
39572	328	"2013-01"
39572	328	"2010-09"
39573	14487	"2007-07"
39574	16101	"2013-12"
39575	18840	"2013-01"
39576	23507	"2013-07"
39577	6861	"2014-08"
39577	23508	"2011-02"
39578	23509	"2005-02"
39579	19068	"2009-11"
39579	2773	"2013-11"
39580	14924	"2007-08"
39580	5956	"2008-04"
39581	15598	"2010-01"
39582	4445	"2014-05"
39583	20102	"2011-12"
39583	20102	"2012-11"
39584	23510	"2014-05"
39585	9438	"2014-03"
39585	9438	"2008-07"
39585	9438	"2009-10"
39586	23511	"2012-07"
39587	15538	"2009-03"
39588	18260	"2008-08"
39588	18260	"2008-04"
39588	18261	"2009-01"
39588	18261	"2005-01"
39588	8907	"2005-11"
39589	6446	"2006-11"
39589	20454	"2009-11"
39590	23512	"2012-03"
39591	23513	"2011-11"
39591	23514	"2012-04"
39591	1705	"2012-07"
39592	19121	"2008-07"
39593	4129	"2012-06"
39594	11934	"2010-12"
39594	11934	"2009-02"
39595	23515	"2013-03"
39596	1483	"2000-10"
39596	5599	"2000-05"
39597	11796	"2014-05"
39598	5385	"2010-06"
39599	12841	"2008-09"
39600	13528	"2008-02"
